id,Transcript,Confidence,Label
1505,It seems to me that if you're too old to be in love with someone who's really in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in love with you and who's in such a lot of you and who's in such a lot of you and who's in love with you and who's in love with you and who's in love with you and who's in such a lot of you and who's in such a lot of you and who's been in love with you and who's been in love with you and who's in love with you and who's been in love with you and who's been in love with you and who's been in love with you and who's been in love with you and who's been in love you and who's been in love with you and who's been so much of you and who's been in such a lot of you and who's in such a lot of you and who's in such a lot of you and who's in love for you and who's like you and who's been in love for you and who's been in love you and who's been in love for you and who's in love for you and who's been in love for you and who's been in love with you and who's in love with you and who's in love with you and who's been in love with you and who's in love to be in love for you and who's in love for you and who's been in love with you and who's in love for you and who's in love for you and who's in love,,0
1506,"I'm not very well-involved, but if you're very healthy, and you're very ill and you're very ill, but if you're very ill and you're very ill and you're very ill and you're very ill and you're very ill and you're very ill and you're very ill and you're very ill and you're very ill and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little bit sick and you're a little bit sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little bit sick and you're a little sick and you're a little sick and you're a little sick and you're a little sick and you're a little bit sick and you're a little bit sick and you're a little sick and you're a little sick and you're a little bit sick and you're a little bit sick and you're sick and you're a little bit sick and you're sick and you're a little bit sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're a little sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're sick and you're",,0
1507,"In fact, if you've had a lot of work, you've got to be more likely to spend as much time as you've been willing to spend as long as you've been willing to spend as long as you've been willing to spend as long as you've been willing to spend as long as you've been willing to spend as long as you've been willing to pay more than you've been willing to pay. In fact, if you've been willing to pay as much as you've been willing to pay more than you've been willing to pay as you've been willing to pay more than you've been willing to pay, you've been more than you've been willing to pay more than you've been willing to pay more than you've been willing to pay more than you've been willing to pay more than you've been willing to pay more than you've been willing to pay more than you've been willing to pay more than you've been willing to pay more than you've been willing.",,0
1508,"If you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married.",,0
1509,"Now, I've got a lot of cats, and I've got a lot of cats, but I've got a lot of cats, and I've got a lot of cats, and I've got a lot of cats, and I've got a lot more cats, and I've got a lot of cats, and I've got a lot more cats, but I've got a lot more cats, and I've got a lot more cats, and I've got a lot of cats, and I've got a lot of cats, and I've got a lot of cats, and I've got to get a lot of cats, and I've got a lot of cats, and I've got a lot of cats, and I've got a lot of cats, and I've got a lot of cats, but I've got a lot of cats, and I've got a lot of cats, and a lot of cats, but I've got a lot of cats, and I've got a lot of cats, and I've got a lot of cats, I've got a lot of cats, and I've got a lot of cats, and I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, and I've got a lot of cats, but I've got a lot of cats, and a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, and I've got a lot of cats, but I've got a lot of cats, but I've got a lot of cats, I've got a lot",,0
1510,"I don't know if I'm going to say this now for the first time, but I'm only going to be in the air for the first half of a year, and I've been in the air for the first four and a half days, and I've been in the air for a long time, and I've been in Japan for about three and a half months.",,0
1511,"Now, I'm going to be a little nervous, and I'm going to be a little nervous, and I'm going to be a little nervous, and I'm going to be a little nervous, and I'm going to be a little nervous, and I'm going to be a little nervous, and now I'm going to be a little nervous, and I'm going to be a little too tired, and I'm going to be a little bit too tired, but now I'm going to be a little too tired, and I'm going to be a little nervous, and I'm going to be a little bit too tired, and I'm going to be a little bit too tired, and I'm going to be a little nervous, and I'm going to be a little nervous, and I'm going to be a little bit nervous, and I'm going to be a little bit nervous, but I'm going to be a little nervous, but I'm going to be a little bit nervous, but I'm going to be a little nervous, and I'm going to be a little nervous and I'm going to be a little bit of being a little bit of being a little bit of a little bit of a little bit of a little nervous, but I'm going to be a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little",,0
1512,"If the price of whatever is produced is so high that it's almost as much as 15 percent, and if it's too much, it's almost as much as 15 percent, and if it's too much, and it's too much, it's too much, but if it's too much, it's too much, it's too much, it's too much, but if it's too much, it's too much, it's too much, but if it's too much, it's too much, it's not too much, it's too much, it's too much, but if it's too much, it's too much, it's too much, it's too much, it's too much, but if it's too much, it's too much, it's too much, it's not too much, it's too much, it's too much, it's too much, it's too much, it's too much, so much, so much, so much, so much, so much, you's too much, so much, so much, it's too much, it's too much, it's too much, it's not enough, it's too much, you's too much, it's too much, you know it's not enough, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you's too much, you know, you's too much, you's too much, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you know, you",,0
1513,"It's hard for me to be alone with people who don't talk to me, but it's very easy for me to talk to a lot of people who talk to me for a long time, but it's very easy for me to talk to them, and it's very easy for me to talk to them a little bit more, but it's easier for them to talk to me because I'm a little bit more attached to them, and it's kind of hard for me to think that they're kind of like me, and it's kind of hard for me to do that kind of thing with them.",,0
1514,"Now, I've been a little bit interested in this year, and I've been a little bit more interested in this year than I've been, but I've been a little bit more interested in being a little bit more interested in being a little bit more interested in being a Mr. Colost, and I've been a little bit more interested in being a little bit more interested in being a member of this company than I've been in since last year, and I've been a little bit more interested in being a little bit late at night, and I've been more interested in watching Mr. Colt's Day than I's family, because I've been a little bit late in the day.",,0
1515,I'm so much in love with them and I'm so much in love with them and I'm so much in love with them and I'm so much in love with them and I'm so much in love with them and I'm so much in love with them and I'm so much in love with them and I'm so much in love with them and I'm so much in love with them and I'm so much in love with them and I'm so much in love with my mother and I'm so much in love with them and I'm so much in love with them and I'm so much in love with them and I'm so much in love with them and I'm so much in love and I'm so much in love with them and I'm so I'm so much in love and I'm so much in love and I'm so much in love and I'm so much in love and I'm so much in love that I'm in love that I'm in love that I'm in love that I'm in love and I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm in love that I'm,,0
1516,"I've been traveling here since recently, and I've been traveling abroad since last year, but I've been traveling here a little while longer, and I've been traveling here since last year, and I've been traveling here a little while longer.",,0
1517,"I think it's kind of nice to think that there's some kind of gift that I've had before, but it's kind of interesting to think that it's a gift that I've had before, but it's a gift that I've always had in my life, and it's a gift that I've had in my life, and it's a gift that I've had in my life, and it's a gift that I've never had in my life, but I've always had in my life, but I've been very happy to think that it's a gift that I've had in my life.",,0
1518,"My country seems to have had a lot of part-time experience, but I don't know if I've had enough part-time work to do it in a class like this, but I've had a little bit of a part-time job that I've been working with since I was in school, but I've had a little bit of a part-time job that I've been working with, and I've had a lot of time to do it because I've been a little bit of a part-timer, and I've been trying to do it because I've been a little bit more or a little bit more than I've been working with, but I've been a little bit of a part of a part of it.",,0
1519,"But I don't want to go to high school, I'm going to go to high school, I'm going to go to high school, I'm going to go to high school, I'm going to go to high school, I'm going to go to high school, I'm going to go to college, I'm going to go to college, I'm going to go to college, I'm going to go to college, I'm going to go to college, I'm going to go to college, I'm going to go to college, I'm going to go to college, I'm going to college, I'm going to college, I'm going to go to college, I'm going to go to college, I'm going to college, I'm going to college to college to college, I'm going to college, I'm going to go to school to college to college to college, I'm going to college to school, I'm going to go to college to college to college to college to school, I'm going to college to college to school, I'm going to college to school, I'm going to school, I'm going to college to college to college to college to college to college to college, I'm going to college, I'm going to college to college to college, I'm going to go to college to college to college to college to college to college to college to college to college to college to school, I'm going to school, but I'm going to go to college to college to college to college to go to go to college, but I'm going to go to school, but I'm going to college, I'm going to college, but I'm going to college to college to college to college to college to college to college to college to college to college, but I'm going to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college to college, but I'm going to college, but I'm going to school, but I'm going to college to college",,0
1520,"I don't know if I'm going to go to Japan, but I don't know if I'm going to Japan, I don't know if I'm going to Japan, but I don't know if I'm going to Japan, I don't know if I'm going to Japan, but I don't know if I'm going to Japan, I don't know if I'm going to Japan, but I'm going to Japan, and I don't know if I'm going to Japan, but I'm going to go to Japan, and I'm going to Japan, and I'm going to Japan, and I'm going to Japan, but I'm going to Japan, I'm going to go to Japan, but I'm going to Japan, but I'm going to Japan, but I'm going to Japan, I'm going to go to Japan, Japan, Japan, Japan, Japan, Japan, I'm going to go to Japan, Japan, Japan, Japan, Japan, Japan, but I'm going to Japan, but I'm going to Japan, but I'm going to Japan, but I'm going to Japan, but I'm going to Japan, but I'm going to Japan, I'm going to Japan, I'm going to Japan, but I'm going to Japan, I'm going to Japan, but I'm going to Japan, but I'm going to Japan, but I'm not going to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to Japan, but I'm going to Japan, but I'm going to Japan, but I'm going to Japan, but I'm going to Japan, but I'm going to Japan, but I'm going to Japan, but I'm going to Japan, but I'm going to Japan, but I'm going to Japan, but I'm going to Japan, but I've to Japan, but I've got to Japan, but I've gone to Japan, but I's, but I's, but I's going to Japan, but I's going to Japan, but I's going to Japan, but I's",,0
1521,"I've been thinking about it for a while, but it's a little bit easier for me to know it's been a couple of years, but it's a little bit easier for me to say it's a little bit older than it's been a little bit too long, and I've been thinking about it a little bit, but I'm a little bit more concerned about it, so if I've managed to manage it in my early 20th year, it's kind of hard for me to manage it in my early 20th year.",,0
1522,"When I looked at the complex, and looked at it as if it were a little bit bigger than my mother, I noticed that it was a little bit closer to my mother than it was to be a little bit bigger, especially when I was a little older than I was a little taller than I was to be a little bit taller than I was to be a little bit taller than I was to be a little bit taller than I was to be a little bit younger than I was to be a little bit younger than I was to know about it, but now I'm going to be in high school and I'm going to be able to look at it a little bit more like this, and I'm going to look at it a little bit more like this, and I'm going to be a little bit more like this, and I'm going to look at it'm going to be a little bit more like this, but I'm going to be a little bit more like this, and I'm going to be a little bit more like it'm going to be a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a bit of a bit of a little bit of a little bit of a bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a bit of a bit of a kid of a bit of a little bit of a little bit of a little bit of a little bit of a little bit of a bit of a bit of a bit of a little bit of a little bit of a little bit of a bit of a little bit of a",,0
1523,"And if you're really excited about it, you're really excited about it.",,0
1524,Did you ever get a piece of meat from a school today? Or did you ever get a lot of pork from a family? You've got a lot of beef from a kid today. We've got a lot of food from a son's school. She's got a lot of food. She's got a lot of food.,,0
1525,"I don't think it's too much for him to be in love with him, but if he's in love with him, he's in love with him, but if he's in love with him and he's in love with him, he's got to be in love with him a long time ago, and he's got to be in love with him, he's got to be in love with him, but he's got to be in a way, but he's always going to be in the middle of his life, he's always going to be in the middle of his life, he's always going to be in the middle of his life, and he's going to be in the middle of his life, and he's going to be in the middle of his life and he's got to be in the middle of his life, and he's going to be in the middle of his life, he's got to be in the middle of his life, he's got to be in the middle of his life, but he's got a bit of his life, he's got to be in the middle of his life, but he's got to be in the middle of his life, but he's got to be in the middle of his life, and he's got to be in the middle of his life, and he's got to be in the middle of his life, and he's got to be in the middle of his body, and he's got to be in the middle of his body, but he's got to be in the middle of his body, and he's got to be in the middle of his body, but he's got to be in the middle of his body, but he's got to be in the middle of his body, but he's got a bit of his body, but he's got to be in the middle of his body, but he's got to be in the middle of his body, but he's got to be in touch of his body, but he's got to be in touch of his body, but he's got to be in the middle of his body, and he's got to be in touch of his body, and he's got to be in touch of his body, he's got to be a bit, but he's",,0
1526,"I'd like to say that I'm a little nervous, but I don't like to say that I'm a little nervous about my friends, but I'm just going to say it's a little bit crazy, and I don't like to say it a little bit too much, but I'm just going to say it a little bit too much, and I'm just going to say it's a little bit hard and it's a little hard and it's a little hard and it's a little hard and it's a little hard and it's a little hard and it's a little hard to say it's a little hard for me to say it's a little hard for me to say it's a little bit about my friends to say it's a little bit about them to say it's a little bit about them to say it's a little bit of me to say it's a little bit of me to say it's a little bit about them to say it's a little bit about them to say it's a little bit about them to say it's a little bit about them to say it's a little bit about them, but it's a little bit about them, but it's a little bit about them to say it's a little bit about them, but it's a little bit about them, but it's a little bit about them to say it's a little bit about them to say it's a little bit about them to say it's a little bit about them, but it's a little bit about them, but I's a little bit of me, but I's a little bit about them, but it's a little bit about them, but it's a little bit about them, but it's a little bit about them, but it's a bit about them to say it's a little bit about me, but it's a little bit about them, but it's a little bit about them, but it's a little bit of me, but it's a little bit of me, but it's a little bit of me, but it's a little bit of me, but it's a bit of me, but it's a little bit of me, but it's a little bit of me, but it's",,0
1527,"What do you think my dream is, that my dream is more than my dream, that my dream is something that I hope to live with, that I'm going to live with, that I'm going to live with, that I'm going to live with, that I'm going to live with, that I'm going to live with, that I'm going to live with, that I'm going to live with.",,0
1528,"Well, it's hard for me to be a parent, but if I'm a parent, it's been too long for me to be a parent. But if I'm a parent, it's been too long for me to be a parent. But if I'm a parent, it's been too long for me to be a parent. But if I'm a parent, it's been too long for me to be a parent. But if I'm a parent, it's too long for me to be a parent.",,0
1529,"If it's warm enough, it's a little bit warmer, but if it's warm enough, it's a little bit warmer, but if it's warm enough, and it's a little bit better, but if it's warm enough, do you like it any more?",,0
1530,"I'm not very good at it, but I'm very good at it, and I'm very good at it, but I'm very good at it, but I'm very good at it, but I'm very good at it.",,0
1531,"When I first started working at 20 years of age, I thought I was going to start working at the top of the class, but I'm going to start working at the top of the class, and I'm going to start working at the top of the class, and I'm going to work at the top of the class, but I'm not going to work at all, because I'm not going to work at all, but if I'm going to work at all, I'm going to work at all, I'm going to work there a little bit longer, and I'm going to work there a little bit longer, and I'm not going to work at all the time, and I'm going to work at all the same time, and I'm going to work at the same time, and I'm going to work at the same time, I'm going to work at the same time, but I'm going to work at the same time, I'm going to work at the same time at the same time, I'm going to work at the same time, I'm going to work at the same time at the same time at the same time at the same time, I'm going to work at the same time at the same time at the same time, I'm going to work at the same time at the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the same time as the",,0
1532,"I think it's kind of easy to talk about and play with the person, but I think it's kind of easy for me to be in love with the other person, and it's kind of easy to be in love with the other person when I'm in love with the other person and I'm in love with the other person when I'm in love with the other person, and I'm in love with the other person when I'm in love with the other person.",,0
1533,"When I first got an interview with my sister-in-law, I got an interview with my sister-in-law, but I did not have enough money for my parents, because I wanted to give them too little money, and I wanted to buy them.",,0
1534,"I don't know if there's a lot of blood type, but if I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit of a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit of a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit older and I'm a little bit of a little bit of a little bit of a little bit older and I'm a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit older and I'm a little bit of a little bit of a little bit older and I'm a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit older and I'm a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a bit of a little bit of a bit of a bit of a little bit of a little bit of a little bit of a little bit of a little bit of a bit of a bit of a bit of a little bit of a little bit of a bit of a bit of a bit of a bit of a",,0
1535,"In that case, running time was a little bit hard to watch a long film, and I'm not sure you'd like to see a film like this, but I'm sure you'd like to see a film like this, but I'm just wondering if you're going to see a film like this, and I'm going to see a film like this for a long time, but if I'm going to watch a film like this, I'm going to see a film like this for a long time, and I'm going to see a film like this.",,0
1536,"I'm going to live all over the spring. But I'm going to be a little bit more fond of the spring. I'm going to be a little bit more fond of the spring. I'm going to be a little bit more fond of the spring. But I'm going to be a little more fond of the spring than of the spring. I'm going to be a little bit more fond of the spring, and I'm going to be a little more fond of the spring.",,0
1537,"When I was seven years old, I would love to go to the hospital and eat meat like this one, and if I didn't want to eat too much meat, I'd love to eat too much meat. So, if I didn't like it so much, if I didn't like it so much, if I didn't like it so much, I'd love to eat it a little bit more every weekend, but I didn't like it much more than I loved to love it.",,0
1538,"And when you think about it, what kind of love do you think you have to be careful? I think you should be careful of being alone with my cousins all day long, because I've seen my brother get married so much because he's too selfish to be in love with my brother and I've seen his brother so much to be in love with him.",,0
1539,"You have the most memorable gift you've ever received? I've got a very nice letter from my uncle when I've been in middle school and I've been very impressed by it. It's not just a regular letter, and it's written on a pile of paper.",,0
1540,"I'm not a big fan of cotton, but I'm a big fan of the cicada, and I'm a big fan of the cicada, and I'm a big fan of the cicada, and I've been here since I was a little bit too young to digest it, because there's so much meat in it, there's so much meat in it that I love it and there's so much meat in it that I love it so much that I love it so much and I love it so much that when I love it so much, I love it so much that I love it so much that I love it so much that I love it so much that I love it so much that I love it so much.",,0
1541,"I mean, I'd like to point out that I've been trying to explain the nature of this kind of personality, but I'd like to explain it in a way that I don't think it's a very good way to think about it, and I'd like to explain it in a way that I don't think it's a very good way to think about it, but it's a very good way to think about it, but it's a very good way to think about it.",,0
1542,"My dad's got this kind of thing, but my dad's got this thing that's my favorite birthday, and my dad's got this thing that's my favorite birthday, but I think it's the most difficult to pick out my dad's birthday birthday, so I'm going to spend a few years doing the same thing for my mom, and I'm not going to be able to get my mom's favorite thing, so I'm going to have to do the same thing for my mom, and I'm not going to be able to get my mom's hands on this stuff, and I'm going to be able to get my hands on this stuff.",,0
1543,"So, if you're in college and you're in love with each other and you're in love with each other and you're in love with each other and you're in love with each other, you're in love with each other, you're in love with each other, you're in love with the other, you're in love with the other.",,0
1544,"So if you're in a class and you're in a class like this, and you're in a class like this, and you're in a class like this, and you're in a class like this, and you're in a class like this, and you're in a class like this, and you're in a class like this, and you're in a class like this, and you're in a class like this, and you're in a class like this, and you're not in a class like this, but you're in a class like this, and you're in a class like this, and you're in a class like this, and you're in a class like this, and you're in a class, and you're in a class, and you're in a class, and you're in a class, you're in a class, you're in a class, and you're in a class, you're in a class, and you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, and you're in a class, and you're in a class, you're in a class, you're in a class, you're in a class, and you're in a class, you're in a class, you're in a class, you're in a class, you're in a class, and you're in a class, and you're in a class, and you're in a class, you're in a class, and you're in a class, and you's, and you're in a class, and you're in a class, and you're in a class, and you's, and you's, and you're in a class, and you're in a class, you're",,0
1545,"In fact, I'm going to go to school and I'm going to go to school, and I'm going to go to school, and I'm going to go to school, and I'm going to go to school, and I'm going to go to school, and I'm going to go to school, and I'm going to go to school, and I'm going to school, and I'm going to go to school, and I'm going to go to school, and I'm going to school, and I'm going to go to school, and I'm going to school, and I'm going to school, and I'm going to school to school, and I'm going to school, and I'm going to school to go to school, I'm going to school, I'm going to school, I'm going to school, I'm really like, I'm going to school, I'm going to go to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I'm going to school, I's, I's, I'm going to school, I's, I'm going to school, I'm going to school, I'm going to school, I'",,0
1546,"I don't know how you're going to live with your parents, but if you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have a baby, you're going to have",,0
1547,"I've been very interested in this, but it's been a little bit more exciting, and I've been very interested in the most beautiful gift I've ever had in my life since I've been a little bit more impressed by it since I've been a little bit more impressed by the fact that I've been a little bit more impressed by the fact that I've just made a set of princess cosmetics, and I've been able to think about it so much more than I've ever been able to make a lot of fun of it.",,0
1548,"If you're told it's food, it's the best food you've ever eaten, but if you're hungry and you're hungry and you're hungry and you're hungry, and if you're hungry, and you're hungry, and you're hungry, and you're hungry, and you're hungry, and you're not eating too much meat, and you're eating too much meat, and you're not eating too much meat, but if you're hungry, you're not eating too much meat, you're not eating too much meat, and you're eating too much meat, and you're not eating too much meat, you're not eating too much meat, you're not eating too big.",,0
1549,"The reason why I wanted to be an adult is because I would love to be an adult cat, but I would love to be an adult cat, is because I would love to be an adult cat, but I would love to be an adult cat, and I would love to be an adult, because I would love to be an adult, and I would love to be an adult, because I would love to be an adult, and I would love to be an adult, but I would love to be an adult, and I would love to be an adult, and I would love to be an adult, and I would love to be an adult, and I would love to be an adult.",,0
1550,"I'd like to continue my career, but I'd like to continue my career, but I'd like to continue my career, and I'd like to continue my career, but I'd like to do my job right now, but I'd like to do my job a little bit more, and I'd like to do it a little bit more, and I'd like to do it a little bit more, and I'd like to do it a little bit more, but I don't want to worry about what's going on in my parents's normal life, but it's kind of the same thing, and I'm kind of like to do it now, but I'm kind of like to do it because I's kind of want to do it in my career, but I's kind of like to do it right now.",,0
1551,"Now that I've been given a birthday birthday present and I've been given a birthday present since my first birthday, my parents have been given a birthday present, and now I've been on a tour of Europe, and now I've been given a bag at the local department store.",,0
1552,"Why do you think it's too good to be eaten in the first place? why do you think it's too good to be eaten in the first place? why do you think it's too good to be eaten in the first place? why do you think it's too good to be eaten in the first place? why do you think it's too good to be eaten in the first place? why do you think it's too good to be eaten in the first place? why do you think it's too good to be eaten in the first place when I've eaten in the first place? why do you think it's too good to be eaten in the first place? why do you think it's too bad to be eaten in the first place of the first place where you've been eaten in the first place where you've been eaten in the first place, but you've been eaten in the first place where you've been eaten in the most eaten in the first place where you've been eaten in the first place where you've been eaten in the first place where you've been eaten in the first place you've been eaten in the first place where you's been eaten in the first place, but you's been eaten in the first place you've been eaten in the first place you've been eaten in the first place you've been eaten in the first place, but you've been eaten in the most eaten in the most eaten in the most eaten in the most eaten in the first place. why you've been eaten in the most eaten in the most eaten in the most eaten in the first place. why you've been eaten in the most eaten in the first place you've been eaten in the first place you've been eaten in the first place, but you've been eaten in the most eaten in the first place. why you've been eaten in the first place you's been eaten in the first place you've been eaten in the first place you's been eaten in the most likely to eat in the first place you've been eaten in the first place, but you've been eaten in the first place, but you've been eaten in the most likely to eat in the most likely to eat in the most likely to eat in the first place, and the most likely to eat in the most likely to eat in the most likely to eat in the most",,0
1553,"I don't think it's fair to think that most people will love and love each other, but if I love the most, if I love the most, I'll love the other person, and if I love the other person, I'll love the other person, because if I love the other person, I'll love the other person, but if I love the other person, I'll love the other person so much, but if I love the other person, I'll love that person as much as the other person, and if I love the other person, I'll love that person as much as the other person I love the other person, but if I love the other person I love the other person I love the other person.",,0
1554,Have you ever been given a present or a gift to a friend of yours? I've been given a gift to a friend of yours since your birthday. I've been given a lot of presents. I've been given a lot of cake. I've been given a lot of shoes.,,0
1555,"If I wanted to be an active member of the university, I'd like to be a little more interested in being a member of the group, and I'd like to be a little more interested in being a member of the class than in being a member of the class.",,0
1556,"If you can get a gift right now, do you want some kind of gift? I don't think it's a very practical gift to get a gift from someone who doesn't need it right now. I don't know if it's a gift for someone who needs it, but I don't know if it's a gift for someone who needs it right now.",,0
1557,"Do you remember the first time that I was in high school and had to work with a couple of people who had been out of high school and had been out of high school and had been working at a bakery, and that was when I got out of high school and had a lot of hard work with them, and I remember that when I was in the middle of the day when I was in the middle of the day I was in the middle of the house and I was in the middle of the house and I was in the middle of the house and I was in the middle of the house and I was in the middle of the house and I was in the middle of the house and I remember that I was in the middle of the house and I was in the middle of the house and I was in the middle of the middle of the middle of the house, and I was in the middle of the middle of the middle of the middle of the middle of the middle of the middle of the class and sort of the class and middle of the class of the class and sort of the class of the class of the class of the class of the class of the class of the class of the class of the class of the class of the class of the class of the class of the class of the class of the house?",,0
1558,"It's not so good to eat, but it's really delicious to eat, and it's so sweet to eat, and it's so sweet to eat, and it's so sweet to eat, and it's so sweet to eat.",,0
